PlayedAt,TrackName,ArtistName,TrackId,TrackURL
"December 18, 2024 at 02:34PM",Balanço de Rede,WIU,0qaEgZu9Qq9D41zyiAiiro,https://open.spotify.com/track/0qaEgZu9Qq9D41zyiAiiro
"December 18, 2024 at 02:37PM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 18, 2024 at 02:39PM",Vida Eterna,Filipe Ret,54uhguG9xPmCBB4NCbXaWw,https://open.spotify.com/track/54uhguG9xPmCBB4NCbXaWw
"December 18, 2024 at 02:47PM",The Party Never Ends,Juice WRLD,33BBo7zULt3O7mgE3pWMM5,https://open.spotify.com/track/33BBo7zULt3O7mgE3pWMM5
"December 18, 2024 at 02:50PM",Floor It,Juice WRLD,0X14bByEYHVw3vZlj5LuLp,https://open.spotify.com/track/0X14bByEYHVw3vZlj5LuLp
"December 18, 2024 at 02:52PM",Adore You,Juice WRLD,38VkGQ4Sumz99xja6TCs7z,https://open.spotify.com/track/38VkGQ4Sumz99xja6TCs7z
"December 18, 2024 at 02:56PM",Lace It (with Eminem & benny blanco),Juice WRLD,256G9Lq6n91EIzkRxCrdjO,https://open.spotify.com/track/256G9Lq6n91EIzkRxCrdjO
"December 18, 2024 at 02:58PM",Barbarian,Juice WRLD,7EBy2V93Ykyvfc5CMApTGc,https://open.spotify.com/track/7EBy2V93Ykyvfc5CMApTGc
"December 18, 2024 at 03:02PM",Spend It,Juice WRLD,2el7XGCIcceYTLqopAaReE,https://open.spotify.com/track/2el7XGCIcceYTLqopAaReE
"December 18, 2024 at 03:05PM",Condone It,Juice WRLD,5iG5cxNN8um3C4b4rDAWl8,https://open.spotify.com/track/5iG5cxNN8um3C4b4rDAWl8
"December 18, 2024 at 03:07PM",Empty Out Your Pockets,Juice WRLD,2QxekHjOYDnzNO5w8hu2D9,https://open.spotify.com/track/2QxekHjOYDnzNO5w8hu2D9
"December 18, 2024 at 03:11PM",KTM Drip,Juice WRLD,0IWi2ZDDldYKBHYmG7mqPm,https://open.spotify.com/track/0IWi2ZDDldYKBHYmG7mqPm
"December 18, 2024 at 03:13PM",Oxycodone,Juice WRLD,4Y4qNC6LKeqyVdendBIocc,https://open.spotify.com/track/4Y4qNC6LKeqyVdendBIocc
"December 18, 2024 at 03:16PM",Love Letter,Juice WRLD,0B8N3M6SaJGwP9upZCpuWz,https://open.spotify.com/track/0B8N3M6SaJGwP9upZCpuWz
"December 18, 2024 at 03:17PM",Misfit,Juice WRLD,4oFhT5d5TDTJnkc22hiczk,https://open.spotify.com/track/4oFhT5d5TDTJnkc22hiczk
"December 18, 2024 at 03:19PM",Misfit,Juice WRLD,4oFhT5d5TDTJnkc22hiczk,https://open.spotify.com/track/4oFhT5d5TDTJnkc22hiczk
"December 18, 2024 at 03:23PM",Celebrate (with Offset),Juice WRLD,6hEzT3fE6ecwWvhlqiFCLF,https://open.spotify.com/track/6hEzT3fE6ecwWvhlqiFCLF
"December 18, 2024 at 03:26PM",AGATS2 (Insecure) [with Nicki Minaj],Juice WRLD,2iVpUQJaQjOWGja05zyIj9,https://open.spotify.com/track/2iVpUQJaQjOWGja05zyIj9
"December 18, 2024 at 03:29PM",Party By Myself,Juice WRLD,0rAXLQ7JgPek5Wll0AXBMb,https://open.spotify.com/track/0rAXLQ7JgPek5Wll0AXBMb
"December 18, 2024 at 03:33PM",Cuffed,Juice WRLD,4Y5IZAa51QUdIuX0VvSe7v,https://open.spotify.com/track/4Y5IZAa51QUdIuX0VvSe7v
"December 18, 2024 at 03:35PM",Best Friend (with Fall Out Boy),Juice WRLD,1zKuSINcb2QSE7m6mk6J36,https://open.spotify.com/track/1zKuSINcb2QSE7m6mk6J36
"December 18, 2024 at 03:40PM",Fantástico Mundo da Oakley - Bonus Track,Kyan,44BxyVXPdLMW4dIPicL9jM,https://open.spotify.com/track/44BxyVXPdLMW4dIPicL9jM
"December 18, 2024 at 03:43PM",Nossa Postura,Tz da Coronel,3HFDkl5n4laN34hafcFSkp,https://open.spotify.com/track/3HFDkl5n4laN34hafcFSkp
"December 18, 2024 at 03:45PM",Trio no Hotel,Chico da Tina,6HFGX0Aq2ruxxldJuJl3r2,https://open.spotify.com/track/6HFGX0Aq2ruxxldJuJl3r2
"December 18, 2024 at 03:47PM",Turma do Bairro (Interlúdio),Veigh,1dVpfF7fycdR2uO0BJwili,https://open.spotify.com/track/1dVpfF7fycdR2uO0BJwili
"December 18, 2024 at 03:49PM",Cheiro de Sexo,Tz da Coronel,475L05BT8k102evS4F1vx6,https://open.spotify.com/track/475L05BT8k102evS4F1vx6
"December 18, 2024 at 03:52PM",Mimos,MD Chefe,5zSJYov8aD46ZzSWI9esQo,https://open.spotify.com/track/5zSJYov8aD46ZzSWI9esQo
"December 18, 2024 at 03:56PM",Melhor Só,KayBlack,2fwDJWwEr9gKzVZAP3gjM9,https://open.spotify.com/track/2fwDJWwEr9gKzVZAP3gjM9
"December 18, 2024 at 04:00PM",Mesmo Assim,Van Zee,2FgZ8sm114fRxW88yMKw2p,https://open.spotify.com/track/2FgZ8sm114fRxW88yMKw2p
"December 18, 2024 at 04:03PM",EU TE AVISEI,MC Cabelinho,1DPa9uuVDMUeGKNZQCgoQx,https://open.spotify.com/track/1DPa9uuVDMUeGKNZQCgoQx
"December 18, 2024 at 04:05PM",Ela fica de cara,"Ryu, The Runner",7DasbL2PXboIomT5v9RSGG,https://open.spotify.com/track/7DasbL2PXboIomT5v9RSGG
"December 18, 2024 at 04:08PM",Carolina,Kawe,10f31lUtjFtbbOH01HT3ja,https://open.spotify.com/track/10f31lUtjFtbbOH01HT3ja
"December 18, 2024 at 04:10PM",POOL PARTY,MC Cabelinho,6oQ6511FBtTdyyGuVOblEF,https://open.spotify.com/track/6oQ6511FBtTdyyGuVOblEF
"December 18, 2024 at 04:12PM",Bang Bang (feat. Matuê),Garena Free Fire,674zI66aNYezOTSy1xxg5l,https://open.spotify.com/track/674zI66aNYezOTSy1xxg5l
"December 18, 2024 at 04:15PM",Sucrilhos,WIU,1nKklxNyHet9zYDrLsYufT,https://open.spotify.com/track/1nKklxNyHet9zYDrLsYufT
"December 18, 2024 at 04:18PM",Cap Way,Yunk Vino,4zgCLKi57MAQ0f6s22lIFQ,https://open.spotify.com/track/4zgCLKi57MAQ0f6s22lIFQ
"December 18, 2024 at 04:22PM",Limão,WIU,199VZyR8ocDzCF7wKCtvkY,https://open.spotify.com/track/199VZyR8ocDzCF7wKCtvkY
"December 18, 2024 at 04:24PM",PRETINHO UVA,Brandão85,4lc1z9qaAfR0NEyoX4Ob1A,https://open.spotify.com/track/4lc1z9qaAfR0NEyoX4Ob1A
"December 18, 2024 at 04:28PM",Não Me Para,Major RD,6yFMentQMLOkh24pjQJgsQ,https://open.spotify.com/track/6yFMentQMLOkh24pjQJgsQ
"December 18, 2024 at 04:30PM",Mira Laser,BIN,68HhgilmzwszvhQouUPNsg,https://open.spotify.com/track/68HhgilmzwszvhQouUPNsg
"December 18, 2024 at 04:33PM",Flying High,Yunk Vino,1Qjfbfnf1jEEiGMDggmig1,https://open.spotify.com/track/1Qjfbfnf1jEEiGMDggmig1
"December 18, 2024 at 04:37PM",DE VOLTA,Brandão85,2fMm9PrJqhjphXdsNHNoQC,https://open.spotify.com/track/2fMm9PrJqhjphXdsNHNoQC
"December 18, 2024 at 04:40PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 18, 2024 at 04:43PM",Loucura,Borges,4QCwvUs4ob87Tq9VP07Uo3,https://open.spotify.com/track/4QCwvUs4ob87Tq9VP07Uo3
"December 18, 2024 at 04:46PM",SEGREDO,Alee,7mT0dfFa2xaBojcdtkIa8B,https://open.spotify.com/track/7mT0dfFa2xaBojcdtkIa8B
"December 18, 2024 at 04:48PM",1...2...3 (Intro),Brocasito,2IArrERPrwqYN5NDOEE3Sz,https://open.spotify.com/track/2IArrERPrwqYN5NDOEE3Sz
"December 18, 2024 at 04:51PM",Paypal,Teto,6x1FttETfbRLerumlTn0ZH,https://open.spotify.com/track/6x1FttETfbRLerumlTn0ZH
"December 18, 2024 at 04:53PM",Cogulândia,Matuê,5T6mY3sQbvVfLnertXdoST,https://open.spotify.com/track/5T6mY3sQbvVfLnertXdoST
"December 18, 2024 at 04:56PM",DESTAQUE,Brandão85,2FwcM5w6qEiYJCIy8y7sqt,https://open.spotify.com/track/2FwcM5w6qEiYJCIy8y7sqt
"December 18, 2024 at 04:58PM",PANTHER,Alee,5OVXvbuXTWNegFkEVdAeFt,https://open.spotify.com/track/5OVXvbuXTWNegFkEVdAeFt
"December 18, 2024 at 05:02PM",Anos Luz,Matuê,0GYPcKDlsb8WEtJkkKdtgH,https://open.spotify.com/track/0GYPcKDlsb8WEtJkkKdtgH
"December 18, 2024 at 05:05PM",MEMÓRIA,T-Rex,5Iw3VimrUzaLtgEb9SU3Uq,https://open.spotify.com/track/5Iw3VimrUzaLtgEb9SU3Uq
"December 18, 2024 at 05:07PM",Pepp@ 2,LH CHUCRO,4Yrs6DDP7GRTZIj9oJ4SPS,https://open.spotify.com/track/4Yrs6DDP7GRTZIj9oJ4SPS
"December 18, 2024 at 05:09PM",Stripper,Jé,0fM8ZFrFyBYvd3rWvWdynT,https://open.spotify.com/track/0fM8ZFrFyBYvd3rWvWdynT
"December 18, 2024 at 05:13PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 18, 2024 at 05:18PM",Tudo do Melhor,Filipe Ret,4sfslUCiSjOBJZcu08U1qb,https://open.spotify.com/track/4sfslUCiSjOBJZcu08U1qb
"December 18, 2024 at 05:20PM",Tua Fé,Filipe Ret,5MeGkenm8Qzf7f3GuosiXX,https://open.spotify.com/track/5MeGkenm8Qzf7f3GuosiXX
"December 18, 2024 at 05:23PM",SÃO PAULO,Kyan,37srJxBv0dfjmyvbX7xMAh,https://open.spotify.com/track/37srJxBv0dfjmyvbX7xMAh
"December 18, 2024 at 05:26PM",PERSONNALITE,Kant,3qJtSjw9weAyQJfui2lmr6,https://open.spotify.com/track/3qJtSjw9weAyQJfui2lmr6
"December 18, 2024 at 05:29PM",Embalo,"Ryu, The Runner",5cAeyKBtzlQ0EIwPFcIYhT,https://open.spotify.com/track/5cAeyKBtzlQ0EIwPFcIYhT
"December 18, 2024 at 05:32PM",Pitbull,WIU,4BbZUFzlbx4mVR1r0Z35x2,https://open.spotify.com/track/4BbZUFzlbx4mVR1r0Z35x2
"December 18, 2024 at 05:34PM",Além do Dinheiro,Filipe Ret,7qLM93TElkbHLnLBNviq3y,https://open.spotify.com/track/7qLM93TElkbHLnLBNviq3y
"December 18, 2024 at 05:36PM",um quebrada inteligente!,Kyan,6uBfSJZQ27gCDVne6xhDmO,https://open.spotify.com/track/6uBfSJZQ27gCDVne6xhDmO
"December 18, 2024 at 05:38PM",SUV,"Ryu, The Runner",1SxlyYU0KcI0wGLBtFObjg,https://open.spotify.com/track/1SxlyYU0KcI0wGLBtFObjg
"December 18, 2024 at 05:47PM",BBL,Jé,6DsIkJERJY1IOS7LfM7jDK,https://open.spotify.com/track/6DsIkJERJY1IOS7LfM7jDK
"December 18, 2024 at 05:50PM",Flow Espacial,Teto,4qDT0BeJ7BjatrN9k8AvB4,https://open.spotify.com/track/4qDT0BeJ7BjatrN9k8AvB4
"December 18, 2024 at 05:53PM",Mustang Preto,Teto,6Vgn3IEUkWs3d6og029Gtm,https://open.spotify.com/track/6Vgn3IEUkWs3d6og029Gtm
"December 18, 2024 at 05:55PM",Imagina esse Cenário,Matuê,2fjqfFUq64thFsqfKN01kS,https://open.spotify.com/track/2fjqfFUq64thFsqfKN01kS
"December 18, 2024 at 05:58PM",DVD,Yunk Vino,0bdSnGHhbELTZ4kf7FGWPT,https://open.spotify.com/track/0bdSnGHhbELTZ4kf7FGWPT
"December 18, 2024 at 06:01PM","Lean na Fanta (feat. Derek, Dfideliz, MC Igu & Jé Santiago)",Recayd Mob,2L0u8cn67KPS2vjHXVakan,https://open.spotify.com/track/2L0u8cn67KPS2vjHXVakan
"December 18, 2024 at 06:05PM",VALHO NADA,MC Cabelinho,18XOY618zQH4bFw3TgVT9L,https://open.spotify.com/track/18XOY618zQH4bFw3TgVT9L
"December 18, 2024 at 06:28PM",nssmnsb,MC Cabelinho,2JQnJDm11xI1aPDydn5qIN,https://open.spotify.com/track/2JQnJDm11xI1aPDydn5qIN
"December 18, 2024 at 06:34PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 18, 2024 at 06:38PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 18, 2024 at 06:45PM",ngm é perfeito,MC Cabelinho,48s5RykIHKyvbE04ejMxH1,https://open.spotify.com/track/48s5RykIHKyvbE04ejMxH1
"December 18, 2024 at 06:48PM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 18, 2024 at 06:59PM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 18, 2024 at 07:02PM",Balanço de Rede,WIU,0qaEgZu9Qq9D41zyiAiiro,https://open.spotify.com/track/0qaEgZu9Qq9D41zyiAiiro
"December 18, 2024 at 07:05PM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 18, 2024 at 07:08PM",Vida Eterna,Filipe Ret,54uhguG9xPmCBB4NCbXaWw,https://open.spotify.com/track/54uhguG9xPmCBB4NCbXaWw
"December 18, 2024 at 07:11PM",Quando O Tempo Fechar,Filipe Ret,3Qmd1osh5bArdIRjhpafyz,https://open.spotify.com/track/3Qmd1osh5bArdIRjhpafyz
"December 18, 2024 at 07:13PM",Vibe Infinita,Filipe Ret,3zZzG8v295s437L9X8qjlZ,https://open.spotify.com/track/3zZzG8v295s437L9X8qjlZ
"December 18, 2024 at 07:15PM",Quero Paz,Filipe Ret,2jtg6PA6LmQQa7fS0a7MbF,https://open.spotify.com/track/2jtg6PA6LmQQa7fS0a7MbF
"December 18, 2024 at 07:18PM",Acima De Mim Só Deus,Filipe Ret,08adMS3hYWRQlYmUwGI5rB,https://open.spotify.com/track/08adMS3hYWRQlYmUwGI5rB
"December 18, 2024 at 07:20PM",TEMPO DO OURO,Alee,7a9sHTuIYHpwiAFUMgm7A7,https://open.spotify.com/track/7a9sHTuIYHpwiAFUMgm7A7
"December 18, 2024 at 07:22PM",ON,Alee,3TKDsrJkQhHZ7HDCLFrxFf,https://open.spotify.com/track/3TKDsrJkQhHZ7HDCLFrxFf
"December 18, 2024 at 07:26PM",Nós Combina,Mãolee,4ZrKyfCV1UcHuZjbLp03fM,https://open.spotify.com/track/4ZrKyfCV1UcHuZjbLp03fM
"December 18, 2024 at 07:28PM",Trap de Cria 2,Kyan,5qnho1YQwjbuTa3j3pfoyS,https://open.spotify.com/track/5qnho1YQwjbuTa3j3pfoyS
"December 18, 2024 at 07:36PM",Cena de Cinema,Filipe Ret,0CI8HkuouIAugyOiWkYkt8,https://open.spotify.com/track/0CI8HkuouIAugyOiWkYkt8
"December 18, 2024 at 07:38PM",Tua Fé,Filipe Ret,5MeGkenm8Qzf7f3GuosiXX,https://open.spotify.com/track/5MeGkenm8Qzf7f3GuosiXX
"December 18, 2024 at 07:42PM",Lenda,Filipe Ret,4s9dSsjUpZDSh1NWi8hLcF,https://open.spotify.com/track/4s9dSsjUpZDSh1NWi8hLcF
"December 18, 2024 at 07:45PM",Não Desista Agora,Filipe Ret,0n9b7WrRRZkTy8CfXjbZb4,https://open.spotify.com/track/0n9b7WrRRZkTy8CfXjbZb4
"December 18, 2024 at 07:47PM",TAMBOR,Alee,6lUV4vN68pfhLI4k0NSBYP,https://open.spotify.com/track/6lUV4vN68pfhLI4k0NSBYP
"December 18, 2024 at 07:50PM",PASSADO DE UM VILÃO,Alee,5gXH6r92zVkhgP1BF73J4b,https://open.spotify.com/track/5gXH6r92zVkhgP1BF73J4b
"December 18, 2024 at 07:52PM",Tudo Acaba,Leozin,66T9CxKSwBeZECvwAGXjlm,https://open.spotify.com/track/66T9CxKSwBeZECvwAGXjlm
"December 18, 2024 at 07:56PM",DE VOLTA,Brandão85,2fMm9PrJqhjphXdsNHNoQC,https://open.spotify.com/track/2fMm9PrJqhjphXdsNHNoQC
"December 18, 2024 at 07:59PM",Armários,Chico da Tina,4pZBD3PEGNTQNkhGnWsggr,https://open.spotify.com/track/4pZBD3PEGNTQNkhGnWsggr
"December 18, 2024 at 08:02PM",Urubus,Matuê,3dMzdnrJHul8dFZsJfGaQI,https://open.spotify.com/track/3dMzdnrJHul8dFZsJfGaQI
"December 18, 2024 at 08:06PM","Lean na Fanta (feat. Derek, Dfideliz, MC Igu & Jé Santiago)",Recayd Mob,2L0u8cn67KPS2vjHXVakan,https://open.spotify.com/track/2L0u8cn67KPS2vjHXVakan
"December 18, 2024 at 08:09PM",O Escolhido,Brocasito,338horqJYhaeVjkiFXcVIh,https://open.spotify.com/track/338horqJYhaeVjkiFXcVIh
"December 18, 2024 at 08:12PM",Good Vibe,Filipe Ret,0ssgd2ZvDawP0KHGfBYRpv,https://open.spotify.com/track/0ssgd2ZvDawP0KHGfBYRpv
"December 18, 2024 at 08:15PM",POOL PARTY,MC Cabelinho,6oQ6511FBtTdyyGuVOblEF,https://open.spotify.com/track/6oQ6511FBtTdyyGuVOblEF
"December 18, 2024 at 08:17PM",Cena de Cinema,Filipe Ret,0CI8HkuouIAugyOiWkYkt8,https://open.spotify.com/track/0CI8HkuouIAugyOiWkYkt8
"December 18, 2024 at 08:20PM",Mais Um Voo,Teto,39uMV1Ix79vlMNssVxACuU,https://open.spotify.com/track/39uMV1Ix79vlMNssVxACuU
"December 18, 2024 at 08:23PM",Voando Num Cisne Negro,Filipe Ret,45eASeDwKCiuTlVUl86jzh,https://open.spotify.com/track/45eASeDwKCiuTlVUl86jzh
"December 18, 2024 at 08:26PM",GOTHAM,MC Cabelinho,415dld79DDW9drRA3luAqf,https://open.spotify.com/track/415dld79DDW9drRA3luAqf
"December 18, 2024 at 08:30PM",Sucrilhos,WIU,1nKklxNyHet9zYDrLsYufT,https://open.spotify.com/track/1nKklxNyHet9zYDrLsYufT
"December 18, 2024 at 08:32PM",A Meu Favor,Filipe Ret,3aOnJBwzo1DVQmIJwgj8Au,https://open.spotify.com/track/3aOnJBwzo1DVQmIJwgj8Au
"December 18, 2024 at 08:36PM",Vampiro,Matuê,6bTdZ7xfKp3NqqADJ8HLyj,https://open.spotify.com/track/6bTdZ7xfKp3NqqADJ8HLyj
"December 18, 2024 at 08:42PM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 18, 2024 at 08:45PM",Brinca Demais,WIU,1JzMOnuyabzpRuSudDD4Cq,https://open.spotify.com/track/1JzMOnuyabzpRuSudDD4Cq
"December 18, 2024 at 08:58PM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 18, 2024 at 10:11PM",Bang Bang (feat. Matuê),Garena Free Fire,674zI66aNYezOTSy1xxg5l,https://open.spotify.com/track/674zI66aNYezOTSy1xxg5l
"December 18, 2024 at 10:14PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 18, 2024 at 10:18PM",VOLTA,T-Rex,3CpaYsotb6gvM1RGtksLlr,https://open.spotify.com/track/3CpaYsotb6gvM1RGtksLlr
"December 18, 2024 at 10:21PM",Natal Solteiro,WIU,41FfJDG3FRnChcwlLRBgMp,https://open.spotify.com/track/41FfJDG3FRnChcwlLRBgMp
"December 18, 2024 at 10:24PM",Fim,Yunk Vino,2Cmeenm4zqdP24XgOAFPYt,https://open.spotify.com/track/2Cmeenm4zqdP24XgOAFPYt
"December 18, 2024 at 11:10PM",CAROLINA,Alee,1wmNHmZufkSGespZ0ytzlB,https://open.spotify.com/track/1wmNHmZufkSGespZ0ytzlB
"December 18, 2024 at 11:13PM",Empty Out Your Pockets,Juice WRLD,2QxekHjOYDnzNO5w8hu2D9,https://open.spotify.com/track/2QxekHjOYDnzNO5w8hu2D9
"December 18, 2024 at 11:26PM",telepatía,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
"December 18, 2024 at 11:28PM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 18, 2024 at 11:31PM",acabou o amor,MC Cabelinho,3TuJODOhChHkg1pbMQ8RW4,https://open.spotify.com/track/3TuJODOhChHkg1pbMQ8RW4
"December 18, 2024 at 11:33PM",Perfect,Logic,5jbDih9bLGmI8ycUKkN5XA,https://open.spotify.com/track/5jbDih9bLGmI8ycUKkN5XA
"December 18, 2024 at 11:36PM",Everybody,Logic,7cGFbx7MP0H23iHZTZpqMM,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
"December 18, 2024 at 11:39PM",Bandana 2,Veigh,4V43mdZCFdpZvdDoUHpHUZ,https://open.spotify.com/track/4V43mdZCFdpZvdDoUHpHUZ
"December 18, 2024 at 11:42PM",GEMINI,Duquesa,1vrkzEsrowxRKGaj4eiMsF,https://open.spotify.com/track/1vrkzEsrowxRKGaj4eiMsF
"December 18, 2024 at 11:44PM",Cyberpunk,Yunk Vino,79kpDaVsQQUKRKYaLVsBbK,https://open.spotify.com/track/79kpDaVsQQUKRKYaLVsBbK
"December 18, 2024 at 11:47PM",Vlife,Yunk Vino,2evcFxT2aW4FZznh6DyEwK,https://open.spotify.com/track/2evcFxT2aW4FZznh6DyEwK
"December 18, 2024 at 11:49PM",Dueto,Yunk Vino,2LyeFkeZJ1DJoXB0RlKRC7,https://open.spotify.com/track/2LyeFkeZJ1DJoXB0RlKRC7
"December 18, 2024 at 11:52PM",Design,Yunk Vino,5nVSlaHExOyS5bgyGA0h5g,https://open.spotify.com/track/5nVSlaHExOyS5bgyGA0h5g
"December 18, 2024 at 11:54PM",Ratos,Yunk Vino,4MHpsklcnAPlUgakKmgDu5,https://open.spotify.com/track/4MHpsklcnAPlUgakKmgDu5
"December 18, 2024 at 11:56PM",Campari,Yunk Vino,0HWYFn8L5lLLz9zKGnga5h,https://open.spotify.com/track/0HWYFn8L5lLLz9zKGnga5h
"December 18, 2024 at 11:58PM",Outro,Yunk Vino,3XKyEPa9MLaXQCvBDECIQR,https://open.spotify.com/track/3XKyEPa9MLaXQCvBDECIQR
"December 19, 2024 at 12:02AM",Na Onda do Gin,WC no Beat,3J2dWPo6aN0mwJFcg1aW4e,https://open.spotify.com/track/3J2dWPo6aN0mwJFcg1aW4e
"December 19, 2024 at 12:06AM",Bag,Senndy,56wZGer3DfhZXC6v30Ya1w,https://open.spotify.com/track/56wZGer3DfhZXC6v30Ya1w
"December 19, 2024 at 12:08AM",P.J.L,Yunk Vino,7r98jOSCeBwLGMhIeP2g3B,https://open.spotify.com/track/7r98jOSCeBwLGMhIeP2g3B
"December 19, 2024 at 12:11AM",Atitudes de um Gangsta,Supernova Ent,208uGOTT6zCnhx6YM7B7OF,https://open.spotify.com/track/208uGOTT6zCnhx6YM7B7OF
"December 19, 2024 at 12:14AM",Embalo,"Ryu, The Runner",616O3f20hgTgpmiZf7XgEI,https://open.spotify.com/track/616O3f20hgTgpmiZf7XgEI
"December 19, 2024 at 12:18AM",Esqueceu Seu Brinco,CJota,29s3cKc0N9nS08Kc6Zv06B,https://open.spotify.com/track/29s3cKc0N9nS08Kc6Zv06B
"December 19, 2024 at 12:21AM",Lingerie,Budah,6DlCCmuD04huNMef3ptkn5,https://open.spotify.com/track/6DlCCmuD04huNMef3ptkn5
"December 19, 2024 at 12:24AM",ÉTPM,Jovem Dex,2yNFSf5RNtJwbXhXfMVNCm,https://open.spotify.com/track/2yNFSf5RNtJwbXhXfMVNCm
"December 19, 2024 at 12:26AM",Nasty,Yunk Vino,7MrbjsmJTGEM5aDCo8iYiC,https://open.spotify.com/track/7MrbjsmJTGEM5aDCo8iYiC
"December 19, 2024 at 12:30AM",Jogo Sujo,Yunk Vino,0lkAURQeEdd49DVZPu020Q,https://open.spotify.com/track/0lkAURQeEdd49DVZPu020Q
"December 19, 2024 at 12:32AM",Call me,Leozin,1AGoUReTLuBe2NCEicxqR7,https://open.spotify.com/track/1AGoUReTLuBe2NCEicxqR7
"December 19, 2024 at 12:34AM",Anormal,Yunk Vino,4cosxubF8HUe1jv4086SB6,https://open.spotify.com/track/4cosxubF8HUe1jv4086SB6
"December 19, 2024 at 12:40AM",ESPAÇONAVE,Brandão85,4pwKy99a1IhAwjekz8Zf0c,https://open.spotify.com/track/4pwKy99a1IhAwjekz8Zf0c
"December 19, 2024 at 12:43AM",M4,Teto,07AQkmp456NpEnT8HR7WLy,https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy
"December 19, 2024 at 12:46AM",Avião no Céu,WIU,4thcFYt8XSL6WHd33MzZNm,https://open.spotify.com/track/4thcFYt8XSL6WHd33MzZNm
"December 19, 2024 at 12:50AM",30 Dias,Yunk Vino,69ebm9wovT0UJX3vBp571J,https://open.spotify.com/track/69ebm9wovT0UJX3vBp571J
"December 19, 2024 at 12:54AM",O Escolhido,Brocasito,338horqJYhaeVjkiFXcVIh,https://open.spotify.com/track/338horqJYhaeVjkiFXcVIh
"December 19, 2024 at 07:11AM",Ilusão,Filipe Ret,3QpkDyuXdjxhIyLyKtyC6O,https://open.spotify.com/track/3QpkDyuXdjxhIyLyKtyC6O
"December 19, 2024 at 07:16AM",tigrinho,MC Cabelinho,56x69XVUEab7NtWMUYvcLe,https://open.spotify.com/track/56x69XVUEab7NtWMUYvcLe
"December 19, 2024 at 07:18AM",terminei recentemente,MC Cabelinho,32Pnch1VwRe5aEubdr5SaH,https://open.spotify.com/track/32Pnch1VwRe5aEubdr5SaH
"December 19, 2024 at 07:21AM",Acima De Mim Só Deus,Filipe Ret,08adMS3hYWRQlYmUwGI5rB,https://open.spotify.com/track/08adMS3hYWRQlYmUwGI5rB
"December 19, 2024 at 07:23AM",B*D B*TCH,Brocasito,0o3XKT1gQUJXO56AycCjGl,https://open.spotify.com/track/0o3XKT1gQUJXO56AycCjGl
"December 19, 2024 at 07:26AM",Angelina,WIU,44OBpSw2bAwEiw26lQZDvy,https://open.spotify.com/track/44OBpSw2bAwEiw26lQZDvy
"December 19, 2024 at 07:29AM",Distante,MD Chefe,7oE08PPqw5XozzHUv1P9XD,https://open.spotify.com/track/7oE08PPqw5XozzHUv1P9XD
"December 19, 2024 at 07:33AM",Lista De Contato,Dudu,6HQG4Qek65p5TwbMalqN1M,https://open.spotify.com/track/6HQG4Qek65p5TwbMalqN1M
"December 19, 2024 at 07:36AM",De Alta,Matuê,0JqPJC8pDM8bSWhD85hegc,https://open.spotify.com/track/0JqPJC8pDM8bSWhD85hegc
"December 19, 2024 at 07:38AM",War,Filipe Ret,63400Pm7x5Awe4NH82oRYe,https://open.spotify.com/track/63400Pm7x5Awe4NH82oRYe
